urn:cts:greekLit:tlg5026.msA.hmt:11.13,"urn:cite:hmt:msA.138r"
urn:cts:greekLit:tlg5026.msA.hmt:11.14,"urn:cite:hmt:msA.138r"
urn:cts:greekLit:tlg5026.msA.hmt:11.15,"urn:cite:hmt:msA.138r"
urn:cts:greekLit:tlg5026.msA.hmt:11.16,"urn:cite:hmt:msA.138r"
urn:cts:greekLit:tlg5026.msA.hmt:11.17,"urn:cite:hmt:msA.138r"
urn:cts:greekLit:tlg5026.msA.hmt:11.18,"urn:cite:hmt:msA.138r"
urn:cts:greekLit:tlg5026.msA.hmt:11.19,"urn:cite:hmt:msA.138r"
urn:cts:greekLit:tlg5026.msA.hmt:11.20,"urn:cite:hmt:msA.138r"
urn:cts:greekLit:tlg5026.msA.hmt:11.21,"urn:cite:hmt:msA.138r"
urn:cts:greekLit:tlg5026.msA.hmt:11.22,"urn:cite:hmt:msA.138r"
urn:cts:greekLit:tlg5026.msA.hmt:11.23,"urn:cite:hmt:msA.138r"
urn:cts:greekLit:tlg5026.msA.hmt:11.24,"urn:cite:hmt:msA.138r"
urn:cts:greekLit:tlg5026.msA.hmt:11.25,"urn:cite:hmt:msA.138r"
urn:cts:greekLit:tlg5026.msA.hmt:11.26,"urn:cite:hmt:msA.138r"
urn:cts:greekLit:tlg5026.msA.hmt:11.27,"urn:cite:hmt:msA.138v"
urn:cts:greekLit:tlg5026.msA.hmt:11.28,"urn:cite:hmt:msA.138v"
urn:cts:greekLit:tlg5026.msA.hmt:11.29,"urn:cite:hmt:msA.138v"
urn:cts:greekLit:tlg5026.msA.hmt:11.30,"urn:cite:hmt:msA.138v"
urn:cts:greekLit:tlg5026.msA.hmt:11.31,"urn:cite:hmt:msA.138v"
urn:cts:greekLit:tlg5026.msA.hmt:11.32,"urn:cite:hmt:msA.138v"
urn:cts:greekLit:tlg5026.msA.hmt:11.33,"urn:cite:hmt:msA.138v"
urn:cts:greekLit:tlg5026.msA.hmt:11.34,"urn:cite:hmt:msA.138v"
urn:cts:greekLit:tlg5026.msA.hmt:11.35,"urn:cite:hmt:msA.138v"
